frame_time_s,rms,spectral_centroid_hz,spectral_bandwidth_hz,zcr,f0_hz
30.336,0.164958,2243.97,2356.97,0.161133,140.937
30.4,0.151901,2168.31,2469.74,0.100098,132.831
30.464,0.0892442,2113.06,2357.55,0.0869141,93.2239
30.528,0.125356,1357.97,1810.39,0.0766602,137.523
30.592,0.166889,1679.07,2188.99,0.0942383,209.705
30.656,0.165788,2042.07,2368.19,0.103027,214.811
30.72,0.151771,1797.55,2122.9,0.0883789,226.156
30.784,0.139488,1765.12,2088.81,0.0727539,224.952
30.848,0.125658,1557.51,2033.67,0.0429688,229.45
30.912,0.110611,1312.41,1870.73,0.0375977,223.299
30.976,0.117944,2320.97,2342.18,0.143066,222.418
31.04,0.125241,3634.16,2234.36,0.334473,122.115
31.104,0.108582,3726.16,2492.79,0.32373,86.9537
31.168,0.0915146,2443.67,2408.05,0.135254,87.81
31.232,0.0921259,1387.94,1972.97,0.0415039,188.098
31.296,0.0979551,886.446,1491.97,0.0297852,87.7797
31.36,0.105956,645.728,1192.23,0.0268555,86.5749
31.424,0.153609,2753.38,2504.53,0.0766602,243.028
31.488,0.181854,2506.35,2338.71,0.147461,206.622
31.552,0.162722,2315.01,2256.67,0.150879,205.259
31.616,0.143864,1933.89,1998.39,0.103516,89.8311
31.68,0.134593,1545.66,1839.67,0.0737305,257.88
31.744,0.207942,1714.73,2027.34,0.0639648,240.001
31.808,0.212144,2074.64,2245.24,0.078125,199.126
31.872,0.142528,1952.32,2121,0.0800781,202.03
31.936,0.116509,1580.55,1854.63,0.0639648,199.583
32,0.159076,2556.32,2434.65,0.097168,202.503
32.064,0.202963,2771.24,2570.7,0.122559,204.761
32.128,0.163129,2663.65,2576.59,0.109863,199.038
32.192,0.102712,1767.3,2114.82,0.081543,219.77
32.256,0.0823802,1354.36,1816.46,0.0654297,237.625
32.32,0.11959,2812.48,2266.35,0.184082,237.831
32.384,0.117231,3708.27,2428.82,0.300293,68.9595
32.448,0.0604653,3170.82,2430.63,0.232422,68.0714
32.512,0.0352543,2054.55,2223.18,0.116699,143.047
32.576,0.0551742,1432.75,1905.08,0.074707,200.241
32.64,0.137816,2112.49,2371.85,0.0810547,206.01
32.704,0.139277,2944.71,2655.9,0.222168,73.3686
32.768,0.074816,3848.41,2590.14,0.32373,204.771
32.832,0.0742943,3805.84,2661.99,0.256348,218.225
32.896,0.150861,2082.47,2478.89,0.165039,235.945
32.96,0.156609,2934.49,2756.31,0.17041,197.524
33.024,0.0841772,2497.18,2682.03,0.146973,213.054
33.088,0.0596058,1593.43,2244.89,0.0483398,238.302
33.152,0.0402812,1044.97,1712.04,0.0405273,257.252
33.216,0.0612339,1006.69,1681.92,0.0332031,236.74
33.28,0.0796687,2694.67,2484.23,0.141113,239.217
33.344,0.109893,3563.17,2043.75,0.364258,238.658
33.408,0.109998,4070.36,2158.91,0.474609,70.7421
33.472,0.129868,3289.45,2404.1,0.310547,219.197
33.536,0.164616,1909.27,1952.97,0.143555,592.623
33.6,0.202291,1866.41,2215.15,0.0966797,217.328
33.664,0.233162,2204.6,2118.17,0.0703125,236.795
33.728,0.200756,2788.98,2489.14,0.151367,262.491
33.792,0.168534,3069.38,2460.87,0.209961,232.987
33.856,0.164053,3105.39,2479.8,0.172852,87.0824
33.92,0.174182,1816.77,1944.95,0.135254,259.858
33.984,0.177209,2315.09,2023.19,0.150879,131.316
34.048,0.188944,1999.19,2064.29,0.124023,263.031
34.112,0.197511,2033.35,2282.42,0.0678711,198.641
34.176,0.19053,1811.36,2159.3,0.0546875,212.283
34.24,0.185463,1647.61,1807.6,0.0668945,218.615
34.304,0.182623,2108.02,2280.41,0.0820312,232.937
34.368,0.214546,2158.67,2484.31,0.0883789,225.516
34.432,0.218954,2441.52,2482.13,0.0996094,219.811
34.496,0.223193,1802.33,2071.03,0.0898438,231.785
34.56,0.234747,1810.8,2024.62,0.0849609,232.712
34.624,0.202536,3060.57,2509.7,0.176758,232.387
34.688,0.180116,3003.34,2344.93,0.218262,232.229
34.752,0.184884,2697.4,2429.2,0.18457,232.374
34.816,0.187609,3504.93,2575.41,0.213379,231.683
34.88,0.179386,2824.79,2206.8,0.212891,277.099
34.944,0.169048,2466.71,2183.52,0.152344,275.24
35.008,0.18466,2214.49,1899.12,0.100586,276.488
35.072,0.22619,2078.47,1986.76,0.0732422,247.353
35.136,0.254695,2110.17,2132.67,0.0571289,233.009
35.2,0.238087,1756.74,2079.57,0.0976562,233.528
35.264,0.201504,2738.6,2206.28,0.219238,222.319
35.328,0.170051,2990.05,2128.59,0.247559,262.544
35.392,0.152299,2250.3,2089.53,0.166992,260.775
35.456,0.130776,1999.06,1960.1,0.133789,260.684
35.52,0.108413,1724.93,1791.02,0.121094,261.722
35.584,0.103652,1670.68,1703.89,0.119141,262.501
35.648,0.130771,2819.29,2188.74,0.188477,260.77
35.712,0.151368,2930.85,2388.46,0.23584,117.715
35.776,0.138549,2724.13,2432.42,0.164062,112.845
35.84,0.15649,1469.2,1857.26,0.0878906,71.4666
35.904,0.172386,1028.3,1324.09,0.0595703,405.749
35.968,0.12863,1202.1,1397.84,0.0693359,206.821
36.032,0.0692827,1355.52,1446.79,0.0947266,131.084
36.096,0.146937,2932.65,2516.31,0.124023,132.996
36.16,0.201774,2281.95,2357.27,0.12207,175.954
36.224,0.205365,1650.5,2042.96,0.0883789,175.102
36.288,0.21717,1497.58,1771.95,0.0581055,178.156
36.352,0.221139,1704.54,2315.21,0.0454102,208.536
36.416,0.209621,1407.14,2109.25,0.0571289,207.449
36.48,0.19741,1919.5,2137.97,0.0805664,213.166
36.544,0.219053,2040.82,2289.74,0.0825195,225.328
36.608,0.272631,1986.28,2277.33,0.0488281,234.7
36.672,0.273719,2213.61,2391.38,0.0629883,232.916
36.736,0.22386,2328.29,2533.45,0.081543,230.131
36.8,0.19241,1870.54,2272.13,0.0537109,233.144
36.864,0.165862,1605.11,2070.3,0.0419922,232.103
36.928,0.158137,1437.52,1935.71,0.0605469,233.154
36.992,0.155028,2855.4,2269.26,0.185547,228.687
37.056,0.118614,3521.43,2490.68,0.263184,73.0482
37.12,0.1354,2351.01,2341.61,0.131836,229.295
37.184,0.131778,1333.32,1820.92,0.0400391,234.657
37.248,0.135968,1177.9,1690.3,0.0488281,117.04
37.312,0.205535,1460.6,2011.39,0.0561523,206.403
37.376,0.213444,2109.14,2290.74,0.0898438,207.315
37.44,0.216088,2405.9,2200.51,0.101074,231.523
37.504,0.273193,2321.43,2380.28,0.0605469,234.437
37.568,0.270287,1575.3,2114.37,0.0488281,231.618
37.632,0.228399,2005.66,2331.38,0.0532227,232.713
37.696,0.225011,1456.57,2005.3,0.0405273,240.624
37.76,0.208448,1164.35,1834.52,0.0361328,255.465
37.824,0.171407,1142.4,1779.76,0.0361328,243.745
37.888,0.15704,959.251,1525.35,0.0351562,245.812
37.952,0.142851,1439.61,1952.77,0.102539,257.082
38.016,0.156597,3177.81,2206.4,0.191895,240.591
38.08,0.223694,2687.07,2503.2,0.153809,205.977
38.144,0.273226,1653,1947.73,0.0869141,208.072
38.208,0.269461,1599.17,1809.79,0.0791016,208.519
38.272,0.22539,1464.3,1613.7,0.102539,208.059
38.336,0.194753,1821.11,1839.76,0.12207,230.763
38.4,0.183704,2076.25,2148.92,0.141602,233.118
38.464,0.180363,2794.35,2540.52,0.162598,228.909
38.528,0.19153,2432.48,2570.87,0.11084,212.547
38.592,0.161808,2198.16,2404.84,0.124512,208.744
38.656,0.125273,2819.51,2622.83,0.129883,219.443
38.72,0.181864,1954,2326.79,0.0634766,219.366
38.784,0.237274,1493.16,2121.92,0.0517578,197.229
38.848,0.235777,1373.41,1944.21,0.0522461,195.17
38.912,0.228859,1282,1816.6,0.0532227,199.571
38.976,0.241677,1621.65,2124.79,0.0649414,194.651
39.04,0.232717,2170.97,2586.73,0.0776367,195.777
39.104,0.212756,2011.57,2479.28,0.0771484,196.924
39.168,0.213968,1464.47,1966.68,0.0654297,198.172
39.232,0.230386,1268.72,1829.25,0.0512695,201.437
39.296,0.211344,2226.5,2253.36,0.116211,196.906
39.36,0.172673,3068.19,2462.99,0.149414,193.315
39.424,0.146374,2448.14,2447.94,0.0922852,189.245
39.488,0.125901,1719.42,2154.08,0.059082,193.324
39.552,0.113072,1063.55,1639.78,0.0454102,195.318
39.616,0.103596,1221.72,1537.13,0.065918,195.775
39.68,0.0837821,1640.43,1778.01,0.0942383,197.276
39.744,0.0629192,1452.92,1662.91,0.0859375,201.734
39.808,0.0500613,1444.42,1657.53,0.074707,199.457
39.872,0.118787,1627.47,1957.11,0.10791,195.023
39.936,0.149147,2997.95,2429.75,0.166992,205.225
40,0.143504,2324.46,2330.35,0.137207,213.041
40.064,0.145061,1779.01,2012.59,0.0664062,213.793
40.128,0.131732,1376.49,1715.97,0.0458984,206.053
40.192,0.12901,1055.51,1493.97,0.0415039,216.342
40.256,0.117276,1002.01,1386.16,0.0478516,211.252
40.32,0.145761,2896.19,2206.12,0.140625,205.09
40.384,0.165268,2960.89,2409.44,0.18457,113.358
40.448,0.14122,2299.32,2382.48,0.097168,212.962
40.512,0.147581,1248.87,1729.12,0.0532227,199.818
40.576,0.14409,1335.01,1673.46,0.0708008,201.57
40.64,0.111987,1411.45,1673.54,0.0795898,198.475
40.704,0.0956872,1743.06,2107.82,0.127441,200.332
40.768,0.142777,3128.2,2455.11,0.170898,207.463
40.832,0.171757,3038.61,2706.63,0.128906,175.641
40.896,0.182135,1895.09,2263.58,0.0742188,175.52
40.96,0.163147,1253.08,1553.36,0.0595703,176.802
41.024,0.1531,1171.57,1443.42,0.059082,179.74
41.088,0.198572,1430.47,1720.71,0.0693359,194.807
41.152,0.211419,1772.59,1942.9,0.0859375,176.503
41.216,0.199165,1781.54,1888.85,0.0898438,174.743
41.28,0.171306,2086.84,2077.63,0.111816,174.5
41.344,0.18931,2460.25,2390.19,0.118652,175.167
41.408,0.201805,2658.9,2338.11,0.133789,190.818
41.472,0.191683,1886.09,1922.96,0.120605,194.276
41.536,0.208709,1616.65,1804.38,0.0830078,187.308
41.6,0.19903,1977.32,2077.55,0.115234,197.756
41.664,0.188345,2744.4,2273.22,0.123047,192.231
41.728,0.18688,2535.51,2452.04,0.0864258,206.934
41.792,0.213264,1750.1,2105.29,0.0595703,184.079
41.856,0.20497,2115.45,2326.98,0.0893555,196.704
41.92,0.165235,2439.96,2477.45,0.119141,195.313
41.984,0.154847,2406.41,2489.72,0.152832,176.615
42.048,0.121053,3648.05,2649.39,0.292969,174.485
42.112,0.121463,3429.12,2608.01,0.307617,176.955
42.176,0.162565,2739.55,2566,0.195312,156.667
42.24,0.166016,1948.02,2410.66,0.152832,209.516
42.304,0.153361,2509.35,2518.8,0.13916,88.4665
42.368,0.145039,2422.6,2455.93,0.149902,175.59
42.432,0.120252,2186.3,2339.85,0.148926,159.889
42.496,0.097021,1964.01,2299.92,0.125,131.489
42.56,0.0699251,2876.21,2416.17,0.22168,59.9251
42.624,0.0968765,3468.6,2365.55,0.335938,164.884
42.688,0.145448,3153.85,2239.08,0.253906,342.703
42.752,0.166745,2820.74,2470.21,0.125,130.274
42.816,0.163615,1952.15,2161.19,0.0791016,131.509
42.88,0.153113,1429.99,1777.28,0.065918,131.631
42.944,0.13826,1298.85,1819.25,0.0546875,207.484
43.008,0.138315,1040.09,1711.95,0.0449219,196.532
43.072,0.168644,2442.21,2462.59,0.0976562,205.865
43.136,0.187217,2844.7,2568.15,0.152832,180
43.2,0.183624,2081.04,2235.51,0.133789,95.9385
43.264,0.165078,1962.94,2060.5,0.121582,141.637
43.328,0.142038,2280.97,2222.48,0.131348,135.342
43.392,0.174013,1528.73,2050.91,0.0913086,212.843
43.456,0.180777,2003.9,2286.21,0.0664062,193.236
43.52,0.151168,2090.57,2296.07,0.0791016,238.749
43.584,0.137688,2255.29,2381.83,0.0761719,117.388
43.648,0.176302,2841.87,2591.53,0.0913086,116.87
43.712,0.178945,3443.93,2861.82,0.138672,195.31
43.776,0.122137,2875.72,2711.38,0.148438,188.913
43.84,0.096858,2548.96,2511.73,0.132324,188.321
43.904,0.0997394,2484.17,2546.32,0.171875,121.364
43.968,0.151999,3026.1,2233.25,0.23291,219.397
44.032,0.147154,3000.97,2335.29,0.282227,615.385
44.096,0.13483,3846.71,2233.28,0.381348,615.385
44.16,0.172341,2902.69,2230.37,0.337891,114.99
44.224,0.195369,2692.71,2040.88,0.189941,231.734
44.288,0.200928,2707.29,2020.22,0.17041,232.975
44.352,0.188895,2521.99,1987.85,0.164551,234.246
44.416,0.189004,2383.14,1979.31,0.149902,233.519
44.48,0.191411,2410.33,1939.32,0.13623,233.499
44.544,0.175522,2163.86,2104.98,0.197266,233.117
44.608,0.161268,3092.9,2336.18,0.229492,192.655
44.672,0.162206,2405.34,2128.38,0.163574,230.745
44.736,0.167865,2058.71,1873.84,0.128418,102.315
44.8,0.152417,1966.78,1833.34,0.125488,102.502
44.864,0.124172,1943.17,1781.93,0.143555,233.506
44.928,0.117029,2043.17,1733.87,0.192871,233.96
44.992,0.126149,3094.57,2194.19,0.244629,234.993
45.056,0.162457,3041.4,2516.68,0.171875,70.8005
45.12,0.174091,1929.28,2131.51,0.0732422,70.4823
45.184,0.180849,1099.8,1425.39,0.0595703,201.128
45.248,0.187195,1283.39,1536.33,0.0566406,206.944
45.312,0.172952,1282.89,1619.72,0.0732422,214.281
45.376,0.180203,1775.55,2083.89,0.103516,85.2728
45.44,0.175998,2754.55,2538.53,0.138672,175.989
45.504,0.181595,2782.32,2678.33,0.119141,175.483
45.568,0.223369,1826.61,2263.53,0.0761719,180.013
45.632,0.252236,1872.96,2222,0.0703125,196.495
45.696,0.227858,1566.37,2057.22,0.0561523,196.302
45.76,0.195254,2308.9,2356.33,0.078125,193.396
45.824,0.220376,2002.33,2365.72,0.0761719,197.176
45.888,0.231086,2034.45,2366.7,0.046875,205.384
45.952,0.205582,2279.76,2514.86,0.111816,207.374
46.016,0.222412,3109.22,2682.89,0.12207,205.974
46.08,0.247276,2380.33,2493,0.0751953,205.498
46.144,0.232485,1857.84,2159.54,0.0712891,198.532
46.208,0.230641,1880.37,2179.58,0.0566406,195.944
46.272,0.227408,2156.41,2211.83,0.0942383,196.061
46.336,0.189345,2614.51,2326.51,0.155273,188.509
46.4,0.162057,2513.6,2299.46,0.139648,175.09
46.464,0.168933,2018.27,2145.24,0.117676,340.766
46.528,0.146567,2242.27,2310.3,0.124512,165.685
46.592,0.110724,2695.37,2435.27,0.199219,164.545
46.656,0.135326,2716.88,2476.62,0.221191,245.703
46.72,0.151379,2809.54,2501.76,0.175781,82.2002
46.784,0.140134,2788.02,2495.06,0.15332,82.7425
46.848,0.156126,2143.12,2382.86,0.109375,82.7788
46.912,0.157841,2210.66,2482.33,0.10791,205.981
46.976,0.152773,1680.83,2173.87,0.100586,82.5585
47.04,0.164662,1349.74,1901.47,0.0712891,164.84
47.104,0.156545,1261.09,1822.1,0.0541992,82.5177
47.168,0.133216,1369.74,1923.81,0.0488281,164.909
47.232,0.124538,1325.76,1843.69,0.0473633,163.491
47.296,0.136565,1159.81,1710.26,0.0454102,151.768
47.36,0.129203,1421.07,1996.94,0.0786133,141.544
47.424,0.132066,2422.79,2443.8,0.0786133,67.206
47.488,0.166283,1581.5,2140.93,0.0488281,64.7208
47.552,0.15626,1692.12,2041.64,0.0712891,131.315
47.616,0.133431,1785.91,2087.84,0.0839844,130.799
47.68,0.151161,1589.3,1828.7,0.0722656,131.473
47.744,0.184065,1633.99,1862.76,0.0639648,65.4317
47.808,0.199401,1434.62,1671.5,0.0654297,131.856
47.872,0.201206,1332.67,1621.95,0.0620117,133.899
47.936,0.20317,1420.61,1813.15,0.0571289,87.2082
48,0.201672,1563.28,1879.33,0.0668945,87.4371
48.064,0.186963,1680.36,1916.1,0.0766602,87.6124
48.128,0.15694,1655.19,1863.25,0.0883789,87.25
48.192,0.145901,1473.24,1803.84,0.0766602,87.584
48.256,0.143018,1433.37,1856.13,0.0512695,87.5374
48.32,0.135873,1538.1,1892.67,0.0532227,87.4669
48.384,0.131633,1395.04,1645.64,0.0678711,87.6048
48.448,0.127722,1492.83,1758.8,0.0927734,88.9336
48.512,0.146844,1700.13,1950.89,0.100098,202.227
48.576,0.163456,1413.58,1777.11,0.0742188,615.385
48.64,0.177203,1398.56,1720.39,0.0756836,205.452
48.704,0.187643,1829.5,1942.45,0.123047,176.006
48.768,0.181291,1754.72,1789.36,0.13623,175.506
48.832,0.17049,1885.03,1932.65,0.106445,174.675
48.896,0.161129,1712.19,1924.51,0.0874023,174.568
48.96,0.160882,1766.26,1740.26,0.104004,174.136
49.024,0.158466,1909.88,1869.55,0.123047,174.217
49.088,0.148971,1880.28,1918.9,0.127441,174.774
49.152,0.14844,3149.12,2498.15,0.22998,174.754
49.216,0.153201,2765.94,2391,0.296387,202.467
49.28,0.158823,2716.98,2356.72,0.206543,187.956
49.344,0.187503,1744.32,1928.91,0.111328,201.331
49.408,0.207276,1718.08,1879.54,0.0688477,208.535
49.472,0.185396,1752.15,2169.44,0.0849609,208.779
49.536,0.179474,2078.53,2214.14,0.100098,203.7
49.6,0.179983,1840,1966.15,0.135742,191.497
49.664,0.199884,2825.36,2300.78,0.13623,194.479
49.728,0.200036,2923.14,2542.82,0.0791016,175.537
49.792,0.178081,2338.04,1995.8,0.0878906,177.374
49.856,0.18817,1799.28,1989.5,0.0859375,176.205
49.92,0.173319,1477.9,1949.82,0.0620117,175.71
49.984,0.176679,1520.49,1901.57,0.0654297,178.287
50.048,0.198085,2118.54,2295.38,0.0932617,176.092
50.112,0.197059,2735.91,2552.62,0.114258,176.081
50.176,0.168113,2219.26,2485.74,0.0976562,175.61
50.24,0.166632,2038.3,2440.58,0.0761719,170.087
50.304,0.174724,1644.72,2235.11,0.0708008,174.93
50.368,0.186537,1390.44,2027.09,0.0561523,174.538
50.432,0.170516,1583.63,2126.79,0.0566406,191.622
50.496,0.124525,1156.01,1848.41,0.0600586,214.848
50.56,0.102842,1018.81,1634.48,0.0488281,239.349
50.624,0.143061,2232.3,2468.3,0.0771484,115.875
50.688,0.185776,2134.77,2483.53,0.0844727,201.844
50.752,0.182003,2425.84,2679.29,0.0517578,61.0302
50.816,0.174106,1263.08,1991.97,0.0419922,59.9251
50.88,0.14003,1220.99,1792.81,0.0498047,123.247
50.944,0.154596,2635.1,2237.38,0.119141,201.67
51.008,0.158603,3129.04,2508.81,0.295898,200.085
51.072,0.134146,3789.61,2451.53,0.316895,66.3825
51.136,0.152586,1967.85,2321.78,0.155273,174.684
51.2,0.160954,1878.83,2117.28,0.09375,175.051
51.264,0.181423,1629.36,1809.1,0.0947266,174.002
51.328,0.192864,2398.61,2437.46,0.0849609,168.118
51.392,0.154214,2889.11,2688.43,0.187012,174.789
51.456,0.10132,4157.95,2384.53,0.424805,170.664
51.52,0.150639,3057.94,2613.43,0.383789,381.046
51.584,0.163115,2885.02,2551.49,0.205078,200.818
51.648,0.137375,2250.83,2376.47,0.137695,66.3594
51.712,0.160894,1366.18,1966.11,0.0566406,217.811
51.776,0.139239,1517.85,2030.17,0.0541992,210.371
51.84,0.148326,2088.98,1853.59,0.0952148,181.873
51.904,0.235233,1605.49,1850.89,0.0742188,206.52
51.968,0.259361,2362.01,2268.22,0.0610352,204.943
52.032,0.236271,2688.76,2500.38,0.0664062,180.207
52.096,0.197698,2030.15,2283.34,0.0625,175.987
52.16,0.161871,2093.84,1998.61,0.0922852,182.467
52.224,0.138726,2036.92,2173.74,0.0952148,185.039
52.288,0.151931,1576.52,1924.3,0.0834961,186.309
52.352,0.164296,1753.63,2084.53,0.108398,174.791
52.416,0.158398,2695.37,2438.46,0.151367,184.373
52.48,0.169469,2921.05,2564.67,0.139648,176.099
52.544,0.181375,1734.2,2131.65,0.0859375,87.3812
52.608,0.188662,1510.08,1840.74,0.0639648,175.552
52.672,0.206147,1535.5,2089.26,0.0581055,175.046
52.736,0.20311,1441.65,2068.25,0.0439453,186.117
52.8,0.158612,1529.74,2036.28,0.0532227,174.499
52.864,0.138279,1215.65,1833.37,0.0507812,67.7285
52.928,0.140593,992.644,1629.61,0.0541992,124.917
52.992,0.18697,2302.29,2566.27,0.0673828,216.139
53.056,0.195736,2584.87,2654.18,0.117188,202.513
53.12,0.157917,3072.87,2581.56,0.186035,115.1
53.184,0.149539,3152.51,2597.23,0.136719,115.371
53.248,0.160035,2588.96,2421.71,0.123535,116.556
53.312,0.182541,2701.61,2328.9,0.139648,223.02
53.376,0.175172,2307.21,2440.07,0.0927734,183.648
53.44,0.186581,1984.83,2320.6,0.0913086,199.915
53.504,0.180675,1787.31,2125.07,0.0952148,178.93
53.568,0.152433,1835.59,2003.89,0.107422,177.596
53.632,0.168796,2227.15,2136.22,0.15918,327.172
53.696,0.172365,2470.57,2219.19,0.179199,87.3226
53.76,0.177418,2073.41,2045.64,0.142578,174.36
53.824,0.183434,1639.12,1877.01,0.135742,174.676
53.888,0.167703,2695.88,2327.15,0.169922,185.868
53.952,0.171063,2494.87,2312.85,0.148926,183.662
54.016,0.233023,1536.19,1922.55,0.0664062,189.29
54.08,0.273778,1404.2,1869.03,0.0258789,208.038
54.144,0.253903,1366.29,1830.02,0.0483398,207.936
54.208,0.22864,1748.29,1916.66,0.0639648,206.585
54.272,0.229351,2090.42,2189.81,0.0859375,207.709
54.336,0.201006,2828.1,2322.86,0.147461,204.225
54.4,0.154253,3233.63,2446.05,0.162109,187.554
54.464,0.151886,1811.42,2111.97,0.103516,206
54.528,0.15006,1451.15,1772.37,0.0654297,207.592
54.592,0.162839,1943.3,1993.65,0.0786133,206.179
54.656,0.151001,1754.58,2036.88,0.0957031,185.353
54.72,0.168328,2942.52,2486.76,0.120117,182.722
54.784,0.189694,2512.31,2515.61,0.134766,188.414
54.848,0.144918,2259.21,2357.28,0.132812,175.397
54.912,0.122723,2996.44,2596.04,0.162109,175.514
54.976,0.141881,3740.53,2653.98,0.231934,175.722
55.04,0.173026,2135.18,2476.52,0.177734,199.591
55.104,0.17826,1786.45,2115.58,0.0922852,202.901
55.168,0.183926,1480.14,1527.85,0.117676,98.5718
55.232,0.177385,1596.65,1487.54,0.115234,344.479
55.296,0.188957,1991.76,2229.48,0.0883789,129.365
55.36,0.206809,2137.94,2567.22,0.0795898,212.472
55.424,0.191264,2335.18,2563.89,0.0942383,219.651
55.488,0.202604,1776.14,2093.73,0.0820312,222.204
55.552,0.199058,1251.37,1878.93,0.0673828,127.515
55.616,0.188805,2458.03,2136.55,0.110352,242.159
55.68,0.197256,1989.87,2103.12,0.131348,213.629
55.744,0.17146,1971.36,1986.77,0.137207,615.385
55.808,0.148452,1950.44,1983.89,0.127441,175.581
55.872,0.171777,1733.21,2007.58,0.0839844,175.304
55.936,0.177021,1966.85,2029.79,0.119629,171.154
56,0.155945,2554.34,2345.03,0.159668,174.689
56.064,0.154945,2335.82,2102.9,0.166992,186.606
56.128,0.176021,2687.79,2178.67,0.168457,173.618
56.192,0.162662,2180.55,2300.36,0.19873,175.599
56.256,0.164453,2599.87,2483.12,0.177734,188.09
56.32,0.201842,1631.24,2007.52,0.0869141,194.501
56.384,0.196216,2472.8,2476.49,0.0776367,208.247
56.448,0.190204,2048.68,2093.05,0.105957,208.142
56.512,0.170724,2271.18,2131.16,0.14502,207.355
56.576,0.163265,2061.41,2265.7,0.117676,207.248
56.64,0.188296,2860.72,2244.98,0.101074,191.815
56.704,0.176462,2813.51,2401.88,0.121582,176.085
56.768,0.166973,2342.39,2310.08,0.111816,174.75
56.832,0.153637,2807.02,2550.2,0.209473,175.126
56.896,0.144866,4303.31,2432.7,0.315918,176.229
56.96,0.159382,3130.02,2667.33,0.260254,176.01
57.024,0.169704,3181.64,2485.27,0.201172,174.292
57.088,0.172735,2916.07,2566.71,0.148926,177.408
57.152,0.181766,2523.66,2523.83,0.0742188,175.84
57.216,0.188623,1700.94,2097.87,0.0493164,175.855
57.28,0.155156,2520.94,2362.69,0.122559,174.711
57.344,0.170234,2399.02,2378.29,0.134766,162.24
57.408,0.221365,2031.93,2402.75,0.0644531,195.351
57.472,0.248548,1677.61,2169.97,0.0576172,183.823
57.536,0.252165,1697.62,2117.17,0.0571289,196.261
57.6,0.245107,1781.62,2120.2,0.0678711,195.626
57.664,0.250447,2251.2,2454.06,0.0605469,195.157
57.728,0.211785,2058.27,2466.7,0.0917969,195.537
57.792,0.183882,3708.98,2552.9,0.15332,194.724
57.856,0.210166,2584.37,2584.42,0.108398,194.695
57.92,0.205984,2613.46,2302.14,0.120117,195.068
57.984,0.184192,2730.92,2251.2,0.191895,194.336
58.048,0.185528,2265.46,1909.88,0.171875,205.944
58.112,0.189389,2147.52,1847.17,0.144043,207.415
58.176,0.197631,2124.22,2038.65,0.111328,194.494
58.24,0.185678,1687.95,2021.44,0.0849609,195.398
58.304,0.137706,1925.09,2075.03,0.126465,176.496
58.368,0.113068,3004.5,2381.57,0.197266,191.137
58.432,0.100824,2698.48,2449.38,0.183594,192.44
58.496,0.136189,1839.11,2213.53,0.150391,157.468
58.56,0.148733,2895.78,2568.35,0.177734,212.971
58.624,0.127598,2310.99,2370.06,0.155762,174.759
58.688,0.119152,1978.11,2172.42,0.105957,87.2788
58.752,0.103963,1808.72,2044.12,0.100098,172.891
58.816,0.084723,1679.59,1907.81,0.100098,215.983
58.88,0.0649365,1452.83,1748.72,0.0922852,116.568
58.944,0.150743,2626.64,2256.58,0.0952148,196.102
59.008,0.194539,3235.28,2514.48,0.0996094,184.34
